"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MZB1",8.59562406039923e-47,1.03661396416204,0.529,0.132,1.62457294741545e-42,"9","MZB1"
"ACTA21",1.85392848159511e-43,1.25130641128708,0.916,0.525,3.50392483021476e-39,"9","ACTA2"
"IGFBP51",3.47633980397891e-42,1.22609176302576,0.735,0.31,6.57028222952013e-38,"9","IGFBP5"
"COL6A22",1.29286189087407e-37,0.900602362282936,0.929,0.541,2.44350897375199e-33,"9","COL6A2"
"C32",1.544951702168e-37,0.975381752897671,0.865,0.437,2.91995871709752e-33,"9","C3"
"FLNA",6.44207846557528e-35,0.98467785589474,0.994,0.89,1.21755282999373e-30,"9","FLNA"
"MYLK",1.97886513583396e-34,0.798095042792333,0.555,0.184,3.74005510672619e-30,"9","MYLK"
"CALD11",3.05640706937863e-34,1.06198164190293,0.755,0.384,5.77660936112562e-30,"9","CALD1"
"THBS11",8.60386987417766e-34,1.24126378316258,0.774,0.418,1.62613140621958e-29,"9","THBS1"
"IGLC32",2.82292762693471e-33,1.19639238481841,0.748,0.347,5.33533321490661e-29,"9","IGLC3"
"SFRP41",4.46958911363399e-32,0.909270860947492,0.613,0.237,8.44752342476824e-28,"9","SFRP4"
"LGALS12",8.72703864827496e-32,0.91388633626757,0.961,0.756,1.64941030452397e-27,"9","LGALS1"
"CCN22",5.04505650143151e-30,1.04184055445172,0.884,0.619,9.53515678770555e-26,"9","CCN2"
"TYMP2",2.29059738439373e-29,0.779577752805399,0.897,0.622,4.32922905650415e-25,"9","TYMP"
"SULF12",1.48553401703159e-28,0.916829705493586,0.665,0.313,2.80765929218971e-24,"9","SULF1"
"CAVIN11",5.76821877364772e-28,0.823480361212247,0.671,0.321,1.09019334821942e-23,"9","CAVIN1"
"SELENOM",1.46224950037463e-27,0.991942924576073,0.755,0.464,2.76365155570806e-23,"9","SELENOM"
"NBL1",2.6381587783652e-27,0.764463009853463,0.942,0.796,4.98612009111023e-23,"9","NBL1"
"C1S2",3.53318314348994e-27,0.882927938821719,0.729,0.404,6.67771614119599e-23,"9","C1S"
"THBS21",2.91847728780562e-26,0.857919327621364,0.69,0.351,5.51592207395262e-22,"9","THBS2"
"MFGE8",8.12862732434114e-26,0.797654373844342,0.561,0.238,1.53631056430048e-21,"9","MFGE8"
"HSPG21",8.01398849318547e-25,0.885239176616838,0.684,0.385,1.51464382521205e-20,"9","HSPG2"
"A2M2",1.14733736902675e-24,1.10902595349483,0.742,0.444,2.16846762746055e-20,"9","A2M"
"MTRNR2L123",3.43964666409558e-24,0.704361758449898,0.961,0.771,6.50093219514064e-20,"9","MTRNR2L12"
"CSRP11",1.52785308382031e-23,0.875758205613431,0.768,0.526,2.88764232842039e-19,"9","CSRP1"
"SERPING12",2.70463837520791e-23,0.746947411814643,0.71,0.404,5.11176652914295e-19,"9","SERPING1"
"SPARC3",2.99896961480718e-22,0.577036638720503,1,0.8,5.66805257198557e-18,"9","SPARC"
"MXRA81",5.19410324365358e-22,0.709392289087611,0.516,0.218,9.81685513050527e-18,"9","MXRA8"
"TUBA1A2",5.13968645523568e-20,0.740076774577424,0.69,0.423,9.71400740039544e-16,"9","TUBA1A"
"EMILIN11",1.01302481673511e-19,0.695524068881446,0.555,0.268,1.91461690362935e-15,"9","EMILIN1"
"TIMP22",1.52284320827373e-19,0.685822150715617,0.742,0.453,2.87817366363735e-15,"9","TIMP2"
"C1R2",1.79408216044275e-18,0.718015067231294,0.652,0.365,3.39081528323679e-14,"9","C1R"
"COL1A23",9.78024377243598e-18,0.354830337556475,1,0.839,1.8484660729904e-13,"9","COL1A2"
"VIM2",1.72492605854511e-17,0.680738744233107,0.955,0.71,3.26011025065026e-13,"9","VIM"
"LUM2",1.11609954145377e-16,0.444376261573217,0.852,0.583,2.10942813334762e-12,"9","LUM"
"VCAN1",1.46649270761934e-16,0.69386188768573,0.529,0.276,2.77167121740054e-12,"9","VCAN"
"RARRES21",1.61541753673919e-16,0.658991075536124,0.529,0.273,3.05313914443706e-12,"9","RARRES2"
"COL4A22",4.16661656171385e-16,0.686246418905196,0.652,0.403,7.87490530163917e-12,"9","COL4A2"
"DCN2",1.34470660482781e-14,0.469618015843776,0.677,0.405,2.54149548312456e-10,"9","DCN"
"RHOC",5.08210931669117e-14,0.548312046280066,0.858,0.73,9.60518660854632e-10,"9","RHOC"
"FSTL11",9.94084930751147e-13,0.553191112367921,0.561,0.328,1.87882051911967e-08,"9","FSTL1"
"POSTN2",1.33533626853619e-12,0.520408522868481,0.632,0.405,2.52378554753341e-08,"9","POSTN"
"BST23",1.48987224568899e-12,0.558923215693146,0.69,0.492,2.8158585443522e-08,"9","BST2"
"PLEC",6.04060814970347e-12,0.464238993858953,0.961,0.833,1.14167494029396e-07,"9","PLEC"
"ISG151",1.47162575121491e-11,0.468295023114932,0.742,0.559,2.78137266979619e-07,"9","ISG15"
"MMP21",1.98040456077131e-11,0.449801054902978,0.568,0.339,3.74296461985778e-07,"9","MMP2"
"SFRP21",1.02670172298049e-10,0.329670460890491,0.587,0.354,1.94046625643313e-06,"9","SFRP2"
"C1QA2",1.21972137267107e-10,0.472890426998023,0.645,0.448,2.30527339434832e-06,"9","C1QA"
"FBLN11",2.07425752615874e-10,0.458771134395257,0.516,0.308,3.92034672444002e-06,"9","FBLN1"
"COL18A12",2.97457206554405e-10,0.673506341866802,0.542,0.364,5.62194120387825e-06,"9","COL18A1"
"TPM21",3.46489591502786e-10,0.634497877369232,0.555,0.394,6.54865327940265e-06,"9","TPM2"
"COL6A12",7.95018240915137e-10,0.324605775326784,0.697,0.475,1.50258447532961e-05,"9","COL6A1"
"ZYX1",1.40327519560096e-09,0.515652463369738,0.677,0.539,2.65219011968581e-05,"9","ZYX"
"COL4A12",9.71362570087986e-09,0.519002313484231,0.568,0.394,0.000183587525746629,"9","COL4A1"
"CHPF",3.39630694568817e-07,0.404883638139488,0.574,0.454,0.00641902012735064,"9","CHPF"
"RRBP1",1.27451823508699e-06,0.27483209459947,0.929,0.804,0.0240883946431441,"9","RRBP1"
"H1FX",2.97941618807387e-06,0.295587280986272,0.794,0.679,0.0563109659545961,"9","H1FX"
"DPP71",4.97327678213572e-06,0.313118511680579,0.755,0.65,0.0939949311823652,"9","DPP7"
"MTRNR2L81",1.71887332138977e-05,0.481199204368717,0.503,0.398,0.324867057742667,"9","MTRNR2L8"
"GNAI22",1.72852877662368e-05,0.367777255547365,0.529,0.417,0.326691938781875,"9","GNAI2"
"CNN2",5.96237480095923e-05,0.283280531401143,0.877,0.776,1,"9","CNN2"
"STAT21",6.1479156677648e-05,0.303396837774223,0.555,0.446,1,"9","STAT2"
"TIMP31",0.000210901068253939,0.292219149423588,0.51,0.406,1,"9","TIMP3"
"DEFA52",1.51627604238821e-49,1.20576981119632,0.973,0.601,2.86576172011371e-45,"10","DEFA5"
"AQP1",6.9862503405534e-41,0.679543292329305,0.707,0.227,1.32040131436459e-36,"10","AQP1"
"WFDC21",4.54803906204176e-33,0.814914960786493,0.92,0.529,8.59579382725893e-29,"10","WFDC2"
"RGMB1",5.68776985515184e-31,0.678637279878721,0.913,0.548,1.0749885026237e-26,"10","RGMB"
"ADH1C",8.30713561979491e-30,0.464099329951606,0.547,0.173,1.57004863214124e-25,"10","ADH1C"
"COL9A3",5.77760871353787e-27,0.523534893793988,0.607,0.23,1.09196804685866e-22,"10","COL9A3"
"CES1",1.20622609147404e-26,0.692136337440386,0.88,0.546,2.27976731288593e-22,"10","CES1"
"LEFTY12",2.66187977880971e-24,0.627326942562255,0.96,0.784,5.03095278195035e-20,"10","LEFTY1"
"DEFA62",2.15990492504698e-23,0.686736514230045,0.867,0.555,4.0822203083388e-19,"10","DEFA6"
"IFITM11",2.29732242125729e-23,0.485606032814953,0.653,0.278,4.34193937617628e-19,"10","IFITM1"
"SLC35C21",8.23989042413959e-23,0.527259842067016,0.84,0.443,1.55733929016238e-18,"10","SLC35C2"
"SLC9A3R2",1.47625912653469e-21,0.332562389690353,0.507,0.178,2.79012974915056e-17,"10","SLC9A3R2"
"PRAP1",1.64166867523369e-20,0.516888287934349,0.947,0.722,3.10275379619167e-16,"10","PRAP1"
"PLTP",1.24535321795179e-19,0.563294204799262,0.893,0.67,2.35371758192888e-15,"10","PLTP"
"TMEM191",3.19597377733254e-18,0.543464844709731,0.773,0.445,6.0403904391585e-14,"10","TMEM19"
"QPRT1",3.95217874214056e-18,0.454683414896302,0.713,0.369,7.46961782264567e-14,"10","QPRT"
"ESPN",5.27292991535436e-18,0.414510872136333,0.607,0.28,9.96583754001973e-14,"10","ESPN"
"MGAT4B",9.2419901864599e-18,0.487507609585624,0.96,0.846,1.74673614524092e-13,"10","MGAT4B"
"TLE2",1.28532634703268e-17,0.436222194285107,0.633,0.308,2.42926679589177e-13,"10","TLE2"
"CDX1",1.49348872168057e-17,0.499398631523907,0.933,0.732,2.82269368397628e-13,"10","CDX1"
"RBM381",1.69075397356123e-17,0.492913075731747,0.773,0.432,3.19552501003073e-13,"10","RBM38"
"FABP6",2.3222186872487e-17,0.483958967255817,0.587,0.285,4.38899331890004e-13,"10","FABP6"
"SEMA4G",4.42948671478245e-17,0.391907903120941,0.507,0.216,8.37172989093883e-13,"10","SEMA4G"
"RBCK1",5.02531870627244e-17,0.476287266307205,0.933,0.794,9.4978523548549e-13,"10","RBCK1"
"GSS1",7.3840254419358e-17,0.450818180405539,0.84,0.515,1.39558080852587e-12,"10","GSS"
"LIME1",7.61739584383261e-17,0.409255146684838,0.653,0.324,1.43968781448436e-12,"10","LIME1"
"MDK",8.29067182637011e-17,0.50716463741369,0.933,0.798,1.56693697518395e-12,"10","MDK"
"NFS1",8.71135434530268e-17,0.371428177794546,0.607,0.281,1.64644597126221e-12,"10","NFS1"
"LY6G6D1",1.14581599080724e-16,0.449612884300979,0.72,0.379,2.16559222262568e-12,"10","LY6G6D"
"EVPL",2.39623458461913e-16,0.408930251955193,0.673,0.342,4.52888336493016e-12,"10","EVPL"
"ACSS11",1.08883603129508e-15,0.387783616382013,0.667,0.337,2.05790009914771e-11,"10","ACSS1"
"NUDT141",1.18040984659675e-15,0.397927140883325,0.68,0.352,2.23097461006786e-11,"10","NUDT14"
"FGFRL1",1.22014484667871e-15,0.377428386002023,0.573,0.268,2.30607376022276e-11,"10","FGFRL1"
"UCKL1",2.39204541476321e-15,0.465009128207839,0.853,0.574,4.52096583390246e-11,"10","UCKL1"
"TRABD2A2",2.5936579058788e-15,0.437000137167742,0.78,0.466,4.90201344211093e-11,"10","TRABD2A"
"SLC39A5",3.52990242089946e-15,0.455351561274292,0.66,0.372,6.67151557549997e-11,"10","SLC39A5"
"ALDOA",3.96126614104581e-15,0.332803086246964,0.54,0.243,7.48679300657658e-11,"10","ALDOA"
"PYGB",4.95189606995855e-15,0.42643122848377,0.98,0.84,9.35908357222166e-11,"10","PYGB"
"PCIF1",5.79822744240617e-15,0.360550454787511,0.593,0.295,1.09586498661477e-10,"10","PCIF1"
"KIAA13241",7.67036144014995e-15,0.428300902375384,0.647,0.344,1.44969831218834e-10,"10","KIAA1324"
"PPP1R1B",9.01043293550192e-15,0.433386441870557,0.987,0.857,1.70297182480986e-10,"10","PPP1R1B"
"ENTPD61",9.01807325160628e-15,0.466378849178204,0.953,0.807,1.70441584455359e-10,"10","ENTPD6"
"IDH3B",1.17561091533596e-14,0.386378635000687,0.74,0.415,2.22190462998497e-10,"10","IDH3B"
"AZGP1",1.49778410415276e-14,0.420056844619452,0.6,0.31,2.83081195684871e-10,"10","AZGP1"
"HDAC11",1.64338396553621e-14,0.31427623958146,0.513,0.228,3.10599569486344e-10,"10","HDAC11"
"HULC2",1.66360826251995e-14,0.415551207354567,0.953,0.774,3.1442196161627e-10,"10","HULC"
"TPD52L2",1.73664493187496e-14,0.437909953077878,0.913,0.799,3.28225892124367e-10,"10","TPD52L2"
"ADIRF2",2.98122034528033e-14,0.441063884915514,0.893,0.707,5.63450645257983e-10,"10","ADIRF"
"DYNLRB1",3.15624343174471e-14,0.407521800897192,0.967,0.864,5.96530008599751e-10,"10","DYNLRB1"
"GDPD51",3.39565628480869e-14,0.422279154256979,0.82,0.563,6.41779037828842e-10,"10","GDPD5"
"CRACR2B",4.33207361479667e-14,0.35057923935723,0.58,0.288,8.18761913196571e-10,"10","CRACR2B"
"EDEM2",5.62021889724328e-14,0.335774549042289,0.58,0.285,1.06222137157898e-09,"10","EDEM2"
"ST6GAL1",6.71902881636926e-14,0.439974329146215,0.887,0.666,1.26989644629379e-09,"10","ST6GAL1"
"ACY1",7.29199098865126e-14,0.347079639505497,0.62,0.317,1.37818629685509e-09,"10","ACY1"
"SH3BP4",8.15651381267367e-14,0.373363820059542,0.7,0.391,1.54158111059532e-09,"10","SH3BP4"
"DBNDD2",8.42685805360607e-14,0.457955736656054,0.873,0.706,1.59267617213155e-09,"10","DBNDD2"
"FAM3D2",1.40056397729504e-13,0.413645343520282,0.793,0.483,2.64706591708762e-09,"10","FAM3D"
"SLPI",1.85897607383765e-13,0.44333967359986,0.86,0.597,3.51346477955316e-09,"10","SLPI"
"SLC39A21",2.05064853561644e-13,0.358616558422648,0.56,0.277,3.87572573231508e-09,"10","SLC39A2"
"FAM171A1",2.21333457040998e-13,0.348977134760729,0.613,0.32,4.18320233807486e-09,"10","FAM171A1"
"PROM12",2.55221796737664e-13,0.362492785766732,0.513,0.248,4.82369195834185e-09,"10","PROM1"
"TMEM176A",3.38445488369057e-13,0.440512641818612,0.947,0.776,6.39661973017518e-09,"10","TMEM176A"
"ALDH7A11",5.50590560191332e-13,0.358347623478134,0.58,0.299,1.04061615876162e-08,"10","ALDH7A1"
"PAK4",6.58236895229525e-13,0.31357179862953,0.52,0.252,1.2440677319838e-08,"10","PAK4"
"HMGCS21",6.9635940970858e-13,0.386306813710757,0.96,0.851,1.31611928434922e-08,"10","HMGCS2"
"ECH1",9.55859658099245e-13,0.373275849579271,0.987,0.883,1.80657475380757e-08,"10","ECH1"
"SLC2A4RG",9.92082390242686e-13,0.388327199784282,0.8,0.513,1.87503571755868e-08,"10","SLC2A4RG"
"CD40",1.69677212249075e-12,0.320629148914333,0.653,0.353,3.20689931150753e-08,"10","CD40"
"RABEP2",1.69910787495356e-12,0.294417442006034,0.52,0.25,3.21131388366223e-08,"10","RABEP2"
"LPIN3",1.75659031434347e-12,0.372875992870223,0.633,0.348,3.31995569410915e-08,"10","LPIN3"
"PABPC1L",1.76062812766459e-12,0.41960800482877,0.673,0.402,3.32758716128607e-08,"10","PABPC1L"
"ACSS2",2.19834530797903e-12,0.387813424438727,0.807,0.532,4.15487263208036e-08,"10","ACSS2"
"ITPA",2.25899421884522e-12,0.389633365494969,0.807,0.536,4.26949907361746e-08,"10","ITPA"
"DTD1",4.42279577670527e-12,0.329606870468334,0.507,0.255,8.35908401797295e-08,"10","DTD1"
"NTHL1",4.73190260228947e-12,0.309078417784167,0.667,0.364,8.9432959183271e-08,"10","NTHL1"
"ZFC3H1",4.94301738298596e-12,0.360063966544382,0.653,0.368,9.34230285384346e-08,"10","ZFC3H1"
"MYEOV1",4.9482934630452e-12,0.329833035315981,0.62,0.326,9.35227464515543e-08,"10","MYEOV"
"SNHG111",5.96548185485845e-12,0.280311562922859,0.573,0.285,1.12747607056825e-07,"10","SNHG11"
"MGAT51",6.14914012819775e-12,0.352818712021788,0.94,0.774,1.16218748422938e-07,"10","MGAT5"
"NDUFS7",7.71629489639547e-12,0.382223060199903,0.76,0.508,1.45837973541874e-07,"10","NDUFS7"
"TM9SF4",7.92557007702176e-12,0.401993797358904,0.867,0.656,1.49793274455711e-07,"10","TM9SF4"
"KCNK5",8.00904833144736e-12,0.346045405282217,0.527,0.269,1.51371013464355e-07,"10","KCNK5"
"LARGE22",9.25096714859473e-12,0.36094120890471,0.727,0.436,1.7484327910844e-07,"10","LARGE2"
"CDHR5",1.04255064673356e-11,0.332359343162103,0.667,0.374,1.97042072232642e-07,"10","CDHR5"
"S100P1",1.13188847232594e-11,0.316363032005476,0.86,0.57,2.13926921269602e-07,"10","S100P"
"KIFC2",1.24440356617463e-11,0.362702679477965,0.68,0.399,2.35192274007005e-07,"10","KIFC2"
"MAOA",1.43654716397667e-11,0.318594249436111,0.533,0.275,2.7150741399159e-07,"10","MAOA"
"LZTS3",1.64276570378507e-11,0.355362138689636,0.613,0.352,3.10482718015378e-07,"10","LZTS3"
"VAPB1",1.72878972039436e-11,0.345382963518453,0.747,0.453,3.26741257154533e-07,"10","VAPB"
"SHROOM1",1.78657859470025e-11,0.30250483162397,0.527,0.267,3.37663354398348e-07,"10","SHROOM1"
"SNHG17",1.79088205273874e-11,0.375592315533189,0.853,0.605,3.38476707967621e-07,"10","SNHG17"
"DLGAP4",2.02656236816389e-11,0.377389480801062,0.853,0.603,3.83020287582975e-07,"10","DLGAP4"
"PRELID1",2.22160102209662e-11,0.392288306034059,0.953,0.818,4.19882593176261e-07,"10","PRELID1"
"ARF5",2.58386662284451e-11,0.278690303764041,0.507,0.251,4.88350791717612e-07,"10","ARF5"
"FAM3B",2.72039490882277e-11,0.363545092966011,0.7,0.421,5.14154637767504e-07,"10","FAM3B"
"TUBA4A",3.0053362351668e-11,0.341695743280447,0.727,0.453,5.68008548446525e-07,"10","TUBA4A"
"PLEKHG6",3.6376189781984e-11,0.301790449316286,0.64,0.353,6.87509986879497e-07,"10","PLEKHG6"
"SF3B4",4.5427313708269e-11,0.303422234672714,0.533,0.282,8.58576229086284e-07,"10","SF3B4"
"FAAH1",5.12935324923197e-11,0.340071581538837,0.553,0.299,9.69447764104842e-07,"10","FAAH"
"HSD17B10",5.20102981685398e-11,0.365915606338152,0.807,0.554,9.82994635385402e-07,"10","HSD17B10"
"KCNN42",5.7144703276127e-11,0.368093926968323,0.867,0.709,1.0800348919188e-06,"10","KCNN4"
"ACSF2",5.95353458054004e-11,0.31788749674962,0.547,0.291,1.12521803572207e-06,"10","ACSF2"
"APMAP",6.57128224331698e-11,0.339229355406398,0.833,0.58,1.24197234398691e-06,"10","APMAP"
"SELENBP11",7.00142040026316e-11,0.266473856917176,0.967,0.854,1.32326845564974e-06,"10","SELENBP1"
"PLXNB11",7.47980847604585e-11,0.362152671329355,0.9,0.712,1.41368380197267e-06,"10","PLXNB1"
"ECHS1",8.71753023178441e-11,0.370362343711138,0.833,0.629,1.64761321380725e-06,"10","ECHS1"
"EPS8L32",9.51256376784816e-11,0.369512878487864,0.82,0.602,1.7978745521233e-06,"10","EPS8L3"
"PTK6",1.2702139339353e-10,0.347612176604158,0.58,0.329,2.40070433513771e-06,"10","PTK6"
"KAT2A",1.39692522832353e-10,0.378857572548809,0.72,0.462,2.64018868153147e-06,"10","KAT2A"
"PSMF1",1.41553243179686e-10,0.370446510645275,0.827,0.621,2.67535629609607e-06,"10","PSMF1"
"EPHB32",1.75990797542683e-10,0.344160118462953,0.847,0.605,3.32622607355672e-06,"10","EPHB3"
"MRGBP",1.77929333268271e-10,0.311990112802045,0.547,0.3,3.36286439877032e-06,"10","MRGBP"
"FGFR4",1.89587968268681e-10,0.323816755646285,0.753,0.481,3.58321260027808e-06,"10","FGFR4"
"CTNNBL1",2.29330789838588e-10,0.316765589796291,0.66,0.386,4.3343519279493e-06,"10","CTNNBL1"
"MICAL3",2.3077116426041e-10,0.316145742293357,0.507,0.27,4.36157500452174e-06,"10","MICAL3"
"CPNE72",2.34055418202614e-10,0.343607104449324,0.78,0.514,4.4236474040294e-06,"10","CPNE7"
"ABCA21",2.68578091822637e-10,0.279331762803755,0.593,0.324,5.07612593544785e-06,"10","ABCA2"
"FBXO21",2.8938846264743e-10,0.300382254923478,0.527,0.277,5.46944194403643e-06,"10","FBXO2"
"FBXL6",3.27086146620734e-10,0.328317950866806,0.673,0.404,6.18192817113187e-06,"10","FBXL6"
"MGST2",3.27786558974025e-10,0.350768864338233,0.747,0.479,6.19516596460908e-06,"10","MGST2"
"ETV41",3.65887837630558e-10,0.313039831425535,0.633,0.375,6.91528013121755e-06,"10","ETV4"
"TMEM63A",4.30819495779724e-10,0.325174991346895,0.967,0.843,8.14248847023678e-06,"10","TMEM63A"
"MTMR11",4.46713941290973e-10,0.328901749717809,0.6,0.35,8.4428934903994e-06,"10","MTMR11"
"B3GNT3",4.5141377550775e-10,0.370126214283061,0.767,0.545,8.53172035709647e-06,"10","B3GNT3"
"NDUFB7",4.62918933889269e-10,0.297870228629159,0.98,0.861,8.74916785050719e-06,"10","NDUFB7"
"DNTTIP11",4.72511584003849e-10,0.339797010358001,0.8,0.56,8.93046893767274e-06,"10","DNTTIP1"
"PIGU1",4.8407758146309e-10,0.323052194434096,0.66,0.4,9.14906628965241e-06,"10","PIGU"
"IL2RG",4.89756012293163e-10,0.334293089003616,0.7,0.449,9.25638863234079e-06,"10","IL2RG"
"BLOC1S1",5.33408633744625e-10,0.366986518100664,0.867,0.692,1.00814231777734e-05,"10","BLOC1S1"
"TMEM230",6.2756091150066e-10,0.384453135673295,0.76,0.578,1.18609012273625e-05,"10","TMEM230"
"SLC26A22",6.29353796889846e-10,0.317776213411585,0.733,0.44,1.18947867612181e-05,"10","SLC26A2"
"NDUFAF3",6.37278660292849e-10,0.355646354072239,0.74,0.533,1.20445666795348e-05,"10","NDUFAF3"
"KIF3B",6.76302990199154e-10,0.335598104959529,0.753,0.488,1.2782126514764e-05,"10","KIF3B"
"DDRGK1",8.84682004879469e-10,0.404187126106959,0.687,0.455,1.6720489892222e-05,"10","DDRGK1"
"TSC2",1.19189946561635e-09,0.28112632780498,0.567,0.324,2.2526899900149e-05,"10","TSC2"
"MYBL21",1.27787789653645e-09,0.301623468493425,0.593,0.343,2.41518922445389e-05,"10","MYBL2"
"NCOA5",1.30054931210859e-09,0.302289429120419,0.58,0.34,2.45803819988524e-05,"10","NCOA5"
"TSC22D4",1.48769342845221e-09,0.270375333738336,0.553,0.308,2.81174057977468e-05,"10","TSC22D4"
"PFKFB21",1.61037093663186e-09,0.300320775131674,0.513,0.279,3.04360107023422e-05,"10","PFKFB2"
"NOP561",1.9582237889313e-09,0.329036749807921,0.933,0.82,3.70104296108016e-05,"10","NOP56"
"AAMP1",2.20000986258813e-09,0.318003346759734,0.747,0.514,4.15801864029157e-05,"10","AAMP"
"SLC35A4",2.21063485932951e-09,0.304357252912802,0.527,0.299,4.17809988413277e-05,"10","SLC35A4"
"MAVS",2.31530867251838e-09,0.298988207208705,0.687,0.426,4.37593339105974e-05,"10","MAVS"
"MTG2",2.36908120750566e-09,0.285826808146626,0.72,0.444,4.4775634821857e-05,"10","MTG2"
"LRIG11",2.61548034789730e-09,0.267782720731957,0.573,0.327,4.94325785752589e-05,"10","LRIG1"
"HMG20B",2.97491984021914e-09,0.267080878560956,0.613,0.358,5.62259849801417e-05,"10","HMG20B"
"PRPF6",3.06763895026643e-09,0.326280119427069,0.807,0.581,5.79783761600356e-05,"10","PRPF6"
"NDUFS4",3.22930048470523e-09,0.293692235638855,0.54,0.312,6.10337791609288e-05,"10","NDUFS4"
"UQCC11",3.27269055142196e-09,0.281327409351882,0.647,0.388,6.1853851421875e-05,"10","UQCC1"
"MUC20",3.27825906269211e-09,0.309925304392816,0.887,0.636,6.19590962848809e-05,"10","MUC20"
"OGFR",3.46407748133196e-09,0.346351205857448,0.74,0.535,6.54710643971741e-05,"10","OGFR"
"DRAP1",3.62833785773174e-09,0.299226791610298,0.667,0.421,6.85755855111299e-05,"10","DRAP1"
"SPNS2",3.77319500307676e-09,0.305557696025835,0.593,0.349,7.13133855581508e-05,"10","SPNS2"
"TMC4",3.80084637009403e-09,0.259070767682839,0.547,0.304,7.18359963947772e-05,"10","TMC4"
"UBA7",3.89535001299327e-09,0.268211265229654,0.56,0.315,7.36221152455728e-05,"10","UBA7"
"DGUOK1",4.29676732566187e-09,0.284414858200655,0.573,0.337,8.12089024550093e-05,"10","DGUOK"
"SERINC3",4.62777054610384e-09,0.367040773528292,0.873,0.739,8.74648633213625e-05,"10","SERINC3"
"NHP2",4.67201188261167e-09,0.322986610969633,0.867,0.709,8.83010245813605e-05,"10","NHP2"
"TGIF2",4.71093113016653e-09,0.271131642245994,0.653,0.383,8.90365983601474e-05,"10","TGIF2"
"BAIAP2L21",4.73204646208637e-09,0.274626472855089,0.607,0.354,8.94356781334324e-05,"10","BAIAP2L2"
"LGALS91",4.738275270289e-09,0.346755530962721,0.807,0.596,8.95534026084621e-05,"10","LGALS9"
"EIF3D",5.04634632166844e-09,0.31283722883724,0.92,0.802,9.53759454795334e-05,"10","EIF3D"
"ATP5PO",5.05940628267253e-09,0.346375960900719,0.853,0.686,9.56227787425108e-05,"10","ATP5PO"
"CMTM41",5.21411925837957e-09,0.292299000338988,0.573,0.336,9.85468539833739e-05,"10","CMTM4"
"DNAJC5",5.71022919098915e-09,0.301118737169749,0.853,0.627,0.000107923331709695,"10","DNAJC5"
"PVT1",6.50450836475162e-09,0.291313889313421,0.5,0.283,0.000122935208093806,"10","PVT1"
