"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SH2B1",3.59551806029901e-21,0.414120601272674,0.729,0.416,7.53261033632643e-17,"8","SH2B1"
"MYDGF",3.60193945277604e-21,0.423183729243892,0.951,0.818,7.5460631535658e-17,"8","MYDGF"
"IL17RB1",6.99495406216353e-21,0.424550299213498,0.724,0.419,1.46544287602326e-16,"8","IL17RB"
"NPEPL1",9.29724228988247e-21,0.405382976371693,0.769,0.451,1.94777225973038e-16,"8","NPEPL1"
"PLA2G51",9.94122558875326e-21,0.444562150346288,0.933,0.743,2.08268676084381e-16,"8","PLA2G5"
"HCLS11",1.05808844590893e-20,0.397152614394751,0.569,0.275,2.2166952941792e-16,"8","HCLS1"
"SYNE2",1.10096592276153e-20,0.395244401801644,0.604,0.314,2.30652360818541e-16,"8","SYNE2"
"GSDMD1",1.38269376270002e-20,0.464278628892618,0.693,0.419,2.89674343285655e-16,"8","GSDMD"
"EHBP1L1",1.72707411482615e-20,0.471899291183587,0.787,0.485,3.61822027056078e-16,"8","EHBP1L1"
"ANKRD13D1",2.35239391711484e-20,0.411230259393491,0.631,0.341,4.9282652563556e-16,"8","ANKRD13D"
"CTSS1",3.56852087905048e-20,0.361356193468079,0.604,0.302,7.47605124161075e-16,"8","CTSS"
"NRSN1",4.24097080981984e-20,0.453686676742255,0.56,0.281,8.88483384657257e-16,"8","NRSN1"
"MDGA11",4.6948852639376e-20,0.346489622067667,0.516,0.238,9.83578462794927e-16,"8","MDGA1"
"SLC37A4",5.79502632908595e-20,0.396649618189772,0.662,0.356,1.21405801594351e-15,"8","SLC37A4"
"CD53",6.06352416182195e-20,0.315951418375865,0.556,0.259,1.2703083119017e-15,"8","CD53"
"DBX2",6.179630657259e-20,0.404819288715327,0.622,0.321,1.29463262269576e-15,"8","DBX2"
"NAA102",6.37876437259162e-20,0.412986997650037,0.938,0.704,1.33635113605795e-15,"8","NAA10"
"B4GALT7",7.11700249936319e-20,0.395586626114564,0.591,0.307,1.49101202361659e-15,"8","B4GALT7"
"MAN2A11",7.77148214478202e-20,0.445968706430846,0.787,0.504,1.62812550933183e-15,"8","MAN2A1"
"ADGRV11",7.9031139952301e-20,0.445996370812091,0.587,0.308,1.65570238200071e-15,"8","ADGRV1"
"FCER1G1",8.0080350219559e-20,0.446353287377053,0.844,0.576,1.67768333709976e-15,"8","FCER1G"
"FCGR2A1",8.2893793412674e-20,0.338615951311936,0.613,0.306,1.73662497199552e-15,"8","FCGR2A"
"PLVAP2",1.25701135259489e-19,0.280358561540033,0.707,0.387,2.6334387836863e-15,"8","PLVAP"
"PIGT",1.34160106538395e-19,0.438284964745831,0.973,0.85,2.81065423197938e-15,"8","PIGT"
"HMGN32",1.65946297526447e-19,0.468191693953561,0.902,0.764,3.47657493317906e-15,"8","HMGN3"
"ZNF6921",1.69018934724337e-19,0.414116736022295,0.733,0.425,3.54094668247486e-15,"8","ZNF692"
"SYNGR21",1.74244514655144e-19,0.357248392654925,0.618,0.314,3.65042258202526e-15,"8","SYNGR2"
"ZNF276",2.76567856797382e-19,0.355575729022374,0.596,0.305,5.79409659990516e-15,"8","ZNF276"
"SDF2L11",3.8168095660218e-19,0.405287976647558,0.707,0.412,7.99621604081567e-15,"8","SDF2L1"
"COL1A12",4.56163610330266e-19,0.27698539370607,0.916,0.617,9.55662763641908e-15,"8","COL1A1"
"SIL11",4.59115036966044e-19,0.428782960921808,0.791,0.488,9.61846002443863e-15,"8","SIL1"
"GAA",5.33930104778651e-19,0.438616075117221,0.964,0.834,1.11858356951127e-14,"8","GAA"
"SEMA3E2",5.38360325796777e-19,0.406448058820924,0.809,0.517,1.12786488254425e-14,"8","SEMA3E"
"STK32A",6.20908349138703e-19,0.368318762278981,0.507,0.245,1.30080299144558e-14,"8","STK32A"
"GUSB1",6.68772860492981e-19,0.434635688682072,0.858,0.627,1.40107914273279e-14,"8","GUSB"
"NDP",7.53526175903918e-19,0.365164157437061,0.542,0.266,1.57863733851871e-14,"8","NDP"
"PILRB",7.59410687825874e-19,0.452475534844841,0.769,0.477,1.59096539099521e-14,"8","PILRB"
"MCOLN1",8.14559244484571e-19,0.342594783823115,0.56,0.279,1.70650161719518e-14,"8","MCOLN1"
"TP53I13",9.41215293274732e-19,0.397607735847831,0.787,0.51,1.97184603941056e-14,"8","TP53I13"
"AC009041.21",1.09280908435298e-18,0.44052657167144,0.671,0.401,2.28943503171949e-14,"8","AC009041.2"
"LIME1",1.09745052112805e-18,0.311263810327298,0.524,0.245,2.29915884176327e-14,"8","LIME1"
"PTPN131",1.18136549387728e-18,0.416871747575531,0.818,0.556,2.47496070967289e-14,"8","PTPN13"
"CP1",1.52961173591768e-18,0.423354152129285,0.818,0.559,3.20453658674754e-14,"8","CP"
"MAN2B11",3.04549568983896e-18,0.411622791645995,0.724,0.435,6.38031347021262e-14,"8","MAN2B1"
"GATB2",3.22474532185641e-18,0.379156820790692,0.636,0.353,6.75584144928917e-14,"8","GATB"
"COL1A22",3.38670927411333e-18,0.258276674177378,0.951,0.74,7.09515592926742e-14,"8","COL1A2"
"ARFGAP11",4.5977661168819e-18,0.357549175546512,0.684,0.389,9.63232001486758e-14,"8","ARFGAP1"
"HEXB1",4.6180437209943e-18,0.418223251292247,0.916,0.777,9.67480159548306e-14,"8","HEXB"
"FAM20C1",4.69355572531195e-18,0.405350171681671,0.929,0.8,9.83299924452854e-14,"8","FAM20C"
"FHOD1",5.2972677021235e-18,0.291077795186585,0.524,0.247,1.10977758359487e-13,"8","FHOD1"
"PC",5.62587987802881e-18,0.322254119682974,0.587,0.3,1.17862183444704e-13,"8","PC"
"SLC66A3",8.1745849185481e-18,0.339298104024179,0.529,0.261,1.71257554043583e-13,"8","SLC66A3"
"ECHDC2",8.5855699850162e-18,0.365783243762463,0.676,0.39,1.79867691186089e-13,"8","ECHDC2"
"CHGB1",8.69816213403284e-18,0.394655987178855,0.609,0.329,1.82226496707988e-13,"8","CHGB"
"UBA7",9.04042921415791e-18,0.338891559783924,0.662,0.364,1.89396992036608e-13,"8","UBA7"
"CPT1B",9.68050266956492e-18,0.349621990401488,0.609,0.324,2.02806530927385e-13,"8","CPT1B"
"SELENOO1",1.06984311066658e-17,0.357023265087617,0.609,0.328,2.24132131684648e-13,"8","SELENOO"
"ASPSCR1",1.16942196482538e-17,0.361356193468079,0.591,0.318,2.44993901630916e-13,"8","ASPSCR1"
"EML11",1.25825562122431e-17,0.338567949320878,0.538,0.27,2.63604552646494e-13,"8","EML1"
"DNAH91",1.29282510609815e-17,0.297841245133672,0.511,0.238,2.70846859727562e-13,"8","DNAH9"
"ATF6B",1.34334637175993e-17,0.332550624613241,0.613,0.328,2.81431064883705e-13,"8","ATF6B"
"CFH2",1.34350709264174e-17,0.368516403424226,0.778,0.482,2.81464735908445e-13,"8","CFH"
"TUBGCP61",1.62947643964237e-17,0.37276047861392,0.684,0.398,3.41375314105077e-13,"8","TUBGCP6"
"IQGAP1",1.86108121946994e-17,0.378830973510323,0.956,0.821,3.89896515478952e-13,"8","IQGAP1"
"NAT9",2.04193294742461e-17,0.319363648337545,0.56,0.28,4.27784952485455e-13,"8","NAT9"
"GPAM1",2.5574089535862e-17,0.36830070835553,0.64,0.36,5.35777175776309e-13,"8","GPAM"
"GAL3ST4",2.60024854090936e-17,0.311522880635971,0.511,0.251,5.44752069320511e-13,"8","GAL3ST4"
"ZNF83",2.67532939543663e-17,0.396593908774702,0.702,0.422,5.60481508343974e-13,"8","ZNF83"
"SEL1L31",3.05666220705528e-17,0.33122812871737,0.587,0.307,6.40370732378082e-13,"8","SEL1L3"
"LTBP21",3.53629166047103e-17,0.381655692205946,0.591,0.314,7.40853102868681e-13,"8","LTBP2"
"NAT8L2",4.40087239992658e-17,0.472572400746632,0.951,0.784,9.21982767784617e-13,"8","NAT8L"
"PGLS",4.59066685381229e-17,0.394616293267889,0.818,0.57,9.61744705873675e-13,"8","PGLS"
"CYHR11",6.92880265961527e-17,0.399232323122778,0.884,0.705,1.4515841571894e-12,"8","CYHR1"
"PABPC1L",8.2680345167709e-17,0.372537921390949,0.636,0.36,1.7321532312635e-12,"8","PABPC1L"
"SIGIRR1",8.63015120819897e-17,0.343643499078539,0.68,0.379,1.80801667811768e-12,"8","SIGIRR"
"CHST3",8.90523795108528e-17,0.310851404922411,0.569,0.297,1.86564735075237e-12,"8","CHST3"
"FAM174C",9.02643441265554e-17,0.36192101486744,0.764,0.481,1.89103800945134e-12,"8","FAM174C"
"SLC26A11",1.15515583437349e-16,0.280051238749883,0.556,0.279,2.42005147301245e-12,"8","SLC26A11"
"DLG5",1.19899873877959e-16,0.374065718222538,0.729,0.441,2.51190235774325e-12,"8","DLG5"
"ALOX5AP",1.28332952110192e-16,0.349250828113429,0.693,0.393,2.68857534670852e-12,"8","ALOX5AP"
"REX1BD1",1.29671492539798e-16,0.410574815954543,0.907,0.709,2.71661776870878e-12,"8","REX1BD"
"ST8SIA41",1.33521689865992e-16,0.37515004723615,0.644,0.358,2.79727940269252e-12,"8","ST8SIA4"
"C1QTNF11",1.38726193111697e-16,0.397608868301522,0.924,0.78,2.90631374569005e-12,"8","C1QTNF1"
"ACSS31",1.44279541957344e-16,0.382812956429056,0.889,0.661,3.02265640400636e-12,"8","ACSS3"
"VPS9D1",1.90365626575028e-16,0.374070901117313,0.564,0.313,3.98815987674683e-12,"8","VPS9D1"
"AMDHD2",2.41720270756537e-16,0.385405651136841,0.609,0.35,5.06403967234944e-12,"8","AMDHD2"
"CROT1",3.05393759370902e-16,0.375672137675064,0.756,0.467,6.3979992588204e-12,"8","CROT"
"RIN11",3.68952686755999e-16,0.398339888514184,0.622,0.357,7.72955878753817e-12,"8","RIN1"
"IFITM11",4.48676760598156e-16,0.357409778748303,0.653,0.368,9.39977813453136e-12,"8","IFITM1"
"TGFBR21",4.91672961604927e-16,0.313479022419679,0.729,0.432,1.03005485456232e-11,"8","TGFBR2"
"VSIR1",6.12924022604825e-16,0.319316482096456,0.582,0.308,1.28407582735711e-11,"8","VSIR"
"TMEM1581",9.59173912966189e-16,0.426267526202448,0.969,0.858,2.00946934766417e-11,"8","TMEM158"
"LOXL1",9.90276908962507e-16,0.323941123254553,0.507,0.259,2.07463012427645e-11,"8","LOXL1"
"TNFRSF11B1",1.0214793707516e-15,0.271614391134851,0.516,0.254,2.13999928172461e-11,"8","TNFRSF11B"
"SCPEP11",1.07477140034843e-15,0.341947275378545,0.747,0.455,2.25164608372995e-11,"8","SCPEP1"
"STOML1",1.08014739869433e-15,0.262682056328833,0.507,0.248,2.26290880026462e-11,"8","STOML1"
"ARFRP11",1.0871061504151e-15,0.332470767813741,0.658,0.381,2.27748738511964e-11,"8","ARFRP1"
"CAPN51",1.27380973029783e-15,0.419140549170183,0.844,0.628,2.66863138497395e-11,"8","CAPN5"
"L3MBTL2",1.31583174784547e-15,0.323059376665494,0.56,0.302,2.75666751173626e-11,"8","L3MBTL2"
"RGS52",1.44892367867894e-15,0.265417249299753,0.671,0.383,3.03549510683238e-11,"8","RGS5"
"MOGS",1.76786787145658e-15,0.358089814754327,0.596,0.339,3.70368319070153e-11,"8","MOGS"
"FAM160B2",2.07542669945975e-15,0.324707402355879,0.596,0.338,4.34801893536817e-11,"8","FAM160B2"
"ADAMTS11",2.13324329336019e-15,0.3485612123529,0.689,0.416,4.46914469958961e-11,"8","ADAMTS1"
"EFEMP2",2.16869862211277e-15,0.38715642732076,0.973,0.864,4.54342361332625e-11,"8","EFEMP2"
"CHID12",2.31523940887114e-15,0.44567763124741,0.924,0.793,4.85042656158503e-11,"8","CHID1"
"TAF1C",2.35193880251146e-15,0.326217208143209,0.627,0.355,4.92731179126152e-11,"8","TAF1C"
"PRAG11",3.04815576508062e-15,0.289955026712086,0.556,0.29,6.38588632784389e-11,"8","PRAG1"
"AMOTL1",3.16648216715198e-15,0.34297945121398,0.68,0.409,6.63378014018339e-11,"8","AMOTL1"
"PDGFD1",3.41933010221264e-15,0.335847233869708,0.618,0.353,7.16349656413548e-11,"8","PDGFD"
"CNMD1",4.07687303884392e-15,0.313407109826168,0.524,0.27,8.54104901637802e-11,"8","CNMD"
"GP1BB",4.30444554543583e-15,0.352384615090846,0.702,0.441,9.01781341768807e-11,"8","GP1BB"
"TTLL31",4.58324423873993e-15,0.351929001083871,0.68,0.41,9.60189668016015e-11,"8","TTLL3"
"CDK5RAP3",4.88353407254315e-15,0.368948127668305,0.951,0.845,1.02310038819779e-10,"8","CDK5RAP3"
"KCNE41",5.29128866745405e-15,0.325464213764453,0.582,0.321,1.10852497583162e-10,"8","KCNE4"
"CORO1A1",5.72736477970919e-15,0.302875856670968,0.573,0.311,1.19988292134908e-10,"8","CORO1A"
"WDR45",5.9225713767491e-15,0.312222317883338,0.676,0.4,1.24077870342894e-10,"8","WDR45"
"NRIP11",6.20437775315895e-15,0.347776932959691,0.716,0.446,1.2998171392868e-10,"8","NRIP1"
"ITPR2",6.94251267969831e-15,0.362812465212135,0.769,0.523,1.4544564063968e-10,"8","ITPR2"
"LEMD2",9.57563595905207e-15,0.330683008617156,0.738,0.461,2.00609573342141e-10,"8","LEMD2"
"NIT2",9.87964958544136e-15,0.304701710552831,0.587,0.331,2.06978658814997e-10,"8","NIT2"
"IRF7",1.11297205751329e-14,0.281647607949449,0.613,0.336,2.33167646049034e-10,"8","IRF7"
"RNF166",1.12570033289941e-14,0.288359112405262,0.542,0.287,2.35834219742426e-10,"8","RNF166"
"ANO8",1.1369097194028e-14,0.304701710552831,0.582,0.32,2.38182586214887e-10,"8","ANO8"
"BAMBI",1.14719515411323e-14,0.401575708034583,0.644,0.398,2.40337384786723e-10,"8","BAMBI"
"TAZ",1.48398490735976e-14,0.296078476244951,0.56,0.303,3.1089483809187e-10,"8","TAZ"
"PLAT",1.54024366271945e-14,0.358893026633539,0.933,0.813,3.22681047339725e-10,"8","PLAT"
"NOMO11",1.57251996391888e-14,0.342292617094419,0.729,0.47,3.29442932441006e-10,"8","NOMO1"
"TMEM259",1.62864550006307e-14,0.389747468101102,0.938,0.825,3.41201232263212e-10,"8","TMEM259"
"LNPEP",1.69122782868875e-14,0.298660768862571,0.604,0.341,3.54312230110293e-10,"8","LNPEP"
"KIF22",1.99914510972746e-14,0.326775273467868,0.64,0.378,4.18820900487904e-10,"8","KIF22"
"LINC00844",2.02140379157944e-14,0.368568676439785,0.524,0.285,4.23484094335892e-10,"8","LINC00844"
"GLMP",2.03914152753193e-14,0.308899866151117,0.613,0.349,4.27200150017939e-10,"8","GLMP"
"HPS4",2.38815773577114e-14,0.283747734012739,0.551,0.297,5.00319045644054e-10,"8","HPS4"
"PTPRJ1",2.41205283834211e-14,0.389496382340877,0.809,0.634,5.05325069632671e-10,"8","PTPRJ"
"TMEM255A1",2.7561643192202e-14,0.330915687992621,0.556,0.31,5.77416424876632e-10,"8","TMEM255A"
"SLC38A102",2.98836719851187e-14,0.361736968124078,0.791,0.55,6.26062928088237e-10,"8","SLC38A10"
"LAMA51",3.09275964272015e-14,0.367704752487276,0.827,0.642,6.47933145149872e-10,"8","LAMA5"
"GGA1",3.29590445959401e-14,0.335752330829097,0.671,0.415,6.90491984284946e-10,"8","GGA1"
"ACAP3",3.42016556371054e-14,0.358873602980848,0.658,0.408,7.16524685597359e-10,"8","ACAP3"
"NAGLU3",3.63665800603139e-14,0.367058369672389,0.822,0.63,7.61879852263576e-10,"8","NAGLU"
"VASH11",3.69194302108274e-14,0.310811990942021,0.591,0.328,7.73462062916833e-10,"8","VASH1"
"WDR81",4.4393383438173e-14,0.279227575244726,0.507,0.265,9.30041383029725e-10,"8","WDR81"
"SCARA32",4.55497971161556e-14,0.408183005900067,0.911,0.767,9.54268249583459e-10,"8","SCARA3"
"GPCPD11",4.87742046372679e-14,0.330016615014987,0.609,0.36,1.02181958715076e-09,"8","GPCPD1"
"TP53I3",5.160244172549e-14,0.285292389881434,0.542,0.294,1.08107115414902e-09,"8","TP53I3"
"YIF1B1",5.50335196585549e-14,0.33148381237615,0.644,0.387,1.15295223684672e-09,"8","YIF1B"
"TLCD11",6.28653446988913e-14,0.340743279106146,0.622,0.37,1.31702897144177e-09,"8","TLCD1"
"CREG1",6.68500106549065e-14,0.369462413751983,0.693,0.447,1.40050772322029e-09,"8","CREG1"
"SIPA1",6.73780817699236e-14,0.322440747042866,0.56,0.312,1.4115708130799e-09,"8","SIPA1"
"SMARCD2",9.0452913394181e-14,0.291639147616399,0.591,0.335,1.89498853560809e-09,"8","SMARCD2"
"RNASET2",9.59504052802908e-14,0.352006136249495,0.827,0.643,2.01016099062209e-09,"8","RNASET2"
"OXLD1",1.00140005093489e-13,0.312665173558394,0.578,0.333,2.0979331067086e-09,"8","OXLD1"
"SHC11",1.01431884708395e-13,0.40063443415187,0.836,0.617,2.12499798464088e-09,"8","SHC1"
"TCIRG11",1.01963811708957e-13,0.349542760985331,0.569,0.333,2.13614185530265e-09,"8","TCIRG1"
"MR1",1.07599881654787e-13,0.272002941420041,0.547,0.298,2.25421752066779e-09,"8","MR1"
"TMED31",1.09003119773561e-13,0.345904594774788,0.804,0.546,2.28361535925611e-09,"8","TMED3"
"DMXL2",1.11586817105248e-13,0.273596569199205,0.507,0.269,2.33774381835495e-09,"8","DMXL2"
"SMAD11",1.18833483480016e-13,0.314288779914399,0.596,0.348,2.48956147890633e-09,"8","SMAD1"
"LZTS11",1.21884058224815e-13,0.398924139733833,0.867,0.681,2.55347101980987e-09,"8","LZTS1"
"LZTR11",1.22203774563599e-13,0.305213179196213,0.587,0.342,2.56016907710739e-09,"8","LZTR1"
"ROM11",1.32368739819989e-13,0.366658727817117,0.68,0.431,2.77312509922876e-09,"8","ROM1"
"VAMP8",1.32691413107833e-13,0.253309585035548,0.551,0.294,2.7798851046091e-09,"8","VAMP8"
"ANTKMT1",1.37879157321784e-13,0.334183133169721,0.716,0.467,2.88856834589138e-09,"8","ANTKMT"
"TPST2",1.40061454312206e-13,0.28094191791232,0.582,0.328,2.93428746784071e-09,"8","TPST2"
"DPM3",1.41926177224071e-13,0.341122849923872,0.716,0.471,2.97335341284429e-09,"8","DPM3"
"TGFB11",1.47684145454103e-13,0.346074257636845,0.702,0.444,3.09398284726345e-09,"8","TGFB1"
"CD2761",1.54675472274415e-13,0.392157558515658,0.884,0.71,3.24045114414899e-09,"8","CD276"
"TGFBR11",1.5789030585194e-13,0.299559044979913,0.596,0.34,3.30780190759815e-09,"8","TGFBR1"
"TCTN11",1.61594587391237e-13,0.327365768762899,0.693,0.438,3.38540660584642e-09,"8","TCTN1"
"SLC35C21",1.63576789835128e-13,0.30588888595588,0.622,0.371,3.42693374704593e-09,"8","SLC35C2"
"OLFML3",1.75167739711501e-13,0.277308672225112,0.702,0.412,3.66976414695595e-09,"8","OLFML3"
"SCAMP21",2.10221891554828e-13,0.315998718352152,0.787,0.528,4.40414862807364e-09,"8","SCAMP2"
"DPYD",2.56243757853943e-13,0.276999247014083,0.578,0.32,5.3683067270401e-09,"8","DPYD"
"ERAP2",2.5662593223283e-13,0.289471117235885,0.582,0.334,5.37631328027778e-09,"8","ERAP2"
"QTRT1",2.93241312022907e-13,0.313865757882458,0.773,0.514,6.14340548687991e-09,"8","QTRT1"
"CLCN72",3.1473161588092e-13,0.359673711169613,0.8,0.61,6.59362735270528e-09,"8","CLCN7"
"NCOR21",3.33868611214019e-13,0.323485607987203,0.862,0.663,6.9945474049337e-09,"8","NCOR2"
"ELMOD12",4.09146775164542e-13,0.334192423381432,0.911,0.689,8.57162493969716e-09,"8","ELMOD1"
"IL4R",4.2164746265335e-13,0.345715571593257,0.551,0.323,8.83351434258768e-09,"8","IL4R"
"LAMA21",4.31355617899411e-13,0.370968682591096,0.791,0.587,9.03690019499266e-09,"8","LAMA2"
"SERPINB1",4.40470631071107e-13,0.259520216856217,0.6,0.342,9.22785972093968e-09,"8","SERPINB1"
"MXD41",4.76625394541733e-13,0.319347818529785,0.72,0.458,9.98530201564931e-09,"8","MXD4"
"PIGQ1",4.80959212655432e-13,0.322529362272989,0.658,0.419,1.00760955051313e-08,"8","PIGQ"
"ITGA21",4.90868278053921e-13,0.283892174782432,0.631,0.375,1.02836904252296e-08,"8","ITGA2"
"MXRA82",5.03862872945367e-13,0.31834298126758,0.956,0.838,1.05559271882054e-08,"8","MXRA8"
"CSF1",5.33073646476461e-13,0.31781848732647,0.693,0.437,1.11678928936819e-08,"8","CSF1"
"MAPK8IP31",5.4160878109076e-13,0.328260391713908,0.698,0.448,1.13467039638514e-08,"8","MAPK8IP3"
"COL7A1",5.46151402557352e-13,0.299221920464753,0.556,0.318,1.14418718835765e-08,"8","COL7A1"
"ARL6IP41",5.55980695693381e-13,0.328066837242625,0.947,0.821,1.16477955747763e-08,"8","ARL6IP4"
"SLC12A91",6.58617555253245e-13,0.302658101241987,0.613,0.356,1.37980377825555e-08,"8","SLC12A9"
"USP5",6.77024398687041e-13,0.345032744627131,0.698,0.461,1.41836611524935e-08,"8","USP5"
"RANGRF",6.92132765506026e-13,0.271202630561075,0.573,0.328,1.45001814373512e-08,"8","RANGRF"
"GPNMB",7.29582537334564e-13,0.320198004829635,0.956,0.836,1.52847541571591e-08,"8","GPNMB"
"REEP2",7.38129499671378e-13,0.354423541388823,0.764,0.566,1.54638130181154e-08,"8","REEP2"
"GALNT21",9.15440785504067e-13,0.337663839763011,0.844,0.632,1.91784844563102e-08,"8","GALNT2"
"PWWP3A1",1.02144283950043e-12,0.299641141019082,0.671,0.418,2.1399227487534e-08,"8","PWWP3A"
"TRMT2A",1.04527211171724e-12,0.301189111153874,0.591,0.363,2.18984507404763e-08,"8","TRMT2A"
"GSS1",1.09408799013681e-12,0.326900799986403,0.631,0.392,2.29211433933662e-08,"8","GSS"
"AIF11",1.11724499704381e-12,0.308244425895696,0.609,0.363,2.34062826880677e-08,"8","AIF1"
"RHOT21",1.14059224562518e-12,0.342295505578067,0.747,0.515,2.38954075458475e-08,"8","RHOT2"
"KIF13B1",1.27760244082639e-12,0.281103109106984,0.538,0.308,2.67657711353129e-08,"8","KIF13B"
"LAPTM52",1.44918749401262e-12,0.339018636667015,0.951,0.809,3.03604779995645e-08,"8","LAPTM5"
"ADD21",1.56645559811151e-12,0.25428702020941,0.591,0.338,3.28172447804361e-08,"8","ADD2"
"VASN",1.78093072062086e-12,0.331608953985362,0.782,0.534,3.7310498597007e-08,"8","VASN"
"TPCN1",1.80044091149453e-12,0.383731359521115,0.769,0.571,3.77192370958105e-08,"8","TPCN1"
"CXCL161",2.09565320368166e-12,0.314351773022154,0.813,0.589,4.39039346171307e-08,"8","CXCL16"
"CSAD",2.1322364011876e-12,0.25525097190669,0.507,0.277,4.46703526048802e-08,"8","CSAD"
"HSPB81",2.28464026944005e-12,0.299566320753933,0.56,0.33,4.78632136447691e-08,"8","HSPB8"
"MROH1",2.32923629955304e-12,0.266863472006171,0.556,0.315,4.87975004756361e-08,"8","MROH1"
"JADE2",2.39740192234757e-12,0.289345459464401,0.573,0.338,5.02255702731816e-08,"8","JADE2"
"YTHDF1",2.44053745595548e-12,0.290503619128387,0.667,0.41,5.11292597022673e-08,"8","YTHDF1"
"NEDD9",2.44596097387391e-12,0.280089537663675,0.667,0.417,5.12428824026584e-08,"8","NEDD9"
"RGL21",2.64000816827186e-12,0.331630345822103,0.787,0.561,5.53081711252955e-08,"8","RGL2"
"GABBR11",2.80412836827712e-12,0.260608090058386,0.907,0.735,5.87464893154057e-08,"8","GABBR1"
"EDEM21",2.80566116175592e-12,0.26237674687932,0.631,0.375,5.87786013387866e-08,"8","EDEM2"
"TARBP1",2.82621807092079e-12,0.258929704184496,0.533,0.302,5.92092685857906e-08,"8","TARBP1"
"CHDH1",2.98599589649745e-12,0.2757027073252,0.631,0.383,6.25566140316217e-08,"8","CHDH"
"PRR14",3.28952576481864e-12,0.266413714680891,0.618,0.368,6.89155647729505e-08,"8","PRR14"
"TRMU",3.40105962467582e-12,0.283861543555736,0.538,0.308,7.12521991369585e-08,"8","TRMU"
"SH2B3",3.90219934071259e-12,0.265593795666915,0.556,0.316,8.17510761879287e-08,"8","SH2B3"
"CD142",4.08369668419681e-12,0.265272485963746,0.898,0.646,8.55534455339231e-08,"8","CD14"
"CD68",4.14155764788833e-12,0.334899109414632,0.898,0.758,8.67656327232605e-08,"8","CD68"
"TNFSF131",5.2026867563585e-12,0.293897267965134,0.547,0.319,1.08996287545711e-07,"8","TNFSF13"
"CPT1C",5.59433286900448e-12,0.328701972604047,0.733,0.52,1.17201273605644e-07,"8","CPT1C"
"CCND3",5.74084731057847e-12,0.31707001782544,0.947,0.833,1.20270751156619e-07,"8","CCND3"
"H2AFJ1",6.47859102843663e-12,0.314031544298822,0.649,0.416,1.35726482045747e-07,"8","H2AFJ"
"DDRGK1",6.96593521133409e-12,0.300895492542727,0.711,0.48,1.45936342677449e-07,"8","DDRGK1"
"NMRK1",7.63529246232408e-12,0.275865255355443,0.516,0.294,1.59959377085689e-07,"8","NMRK1"
"CARD161",7.74383440554829e-12,0.264369616517613,0.56,0.327,1.62233330796237e-07,"8","CARD16"
"GALNS1",8.33792809654332e-12,0.298270023135904,0.613,0.382,1.74679593622583e-07,"8","GALNS"
"KIAA1109",8.82062939952756e-12,0.321649349922816,0.649,0.409,1.84792185920102e-07,"8","KIAA1109"
