"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ECHS1",5.5925925833993e-09,0.260032655523871,0.78,0.598,8.91794813348852e-05,"5","ECHS1"
"AGPAT2",5.66599340042814e-09,0.274553057085056,0.709,0.526,9.03499307632271e-05,"5","AGPAT2"
"PYCR2",5.76786904695934e-09,0.261085563069821,0.848,0.656,9.19744398228136e-05,"5","PYCR2"
"COPS9",5.88945576958012e-09,0.273811108805603,0.906,0.768,9.39132617017247e-05,"5","COPS9"
"RHBDF21",5.95309355966422e-09,0.333631194986813,0.839,0.692,9.49280299024057e-05,"5","RHBDF2"
"CHKA",6.0914031023924e-09,0.254220626031207,0.552,0.353,9.71335138707492e-05,"5","CHKA"
"CTNNA1",6.12447410610723e-09,0.254701916237683,0.892,0.782,9.76608640959859e-05,"5","CTNNA1"
"DCUN1D2",6.18487594055546e-09,0.255430625013751,0.547,0.356,9.86240317480973e-05,"5","DCUN1D2"
"MTCH2",6.40079480971929e-09,0.279858789560693,0.857,0.693,0.000102067074035784,"5","MTCH2"
"DDX601",6.55116365527033e-09,0.290948623104162,0.637,0.466,0.000104464855646941,"5","DDX60"
"SLC35B3",6.96749382034071e-09,0.254302640574047,0.587,0.384,0.000111103656459153,"5","SLC35B3"
"MBOAT2",6.97355733652876e-09,0.274841863779208,0.655,0.458,0.000111200345288288,"5","MBOAT2"
"OSTM1",7.28749402747762e-09,0.279583567854205,0.789,0.613,0.000116206379762158,"5","OSTM1"
"NCOA2",7.59784275557495e-09,0.256712027823279,0.785,0.559,0.000121155200580398,"5","NCOA2"
"SELENOW",7.60194951333874e-09,0.2649096288535,0.892,0.78,0.0001212206869397,"5","SELENOW"
"ZSCAN25",7.73887612175487e-09,0.252613750109061,0.565,0.363,0.000123404118637503,"5","ZSCAN25"
"LMBRD11",7.80581412140536e-09,0.266376131575473,0.771,0.59,0.00012447151197993,"5","LMBRD1"
"SCAMP3",7.86823051095803e-09,0.265099020800376,0.516,0.327,0.000125466803727737,"5","SCAMP3"
"BOK",8.67678578138042e-09,0.260440516621276,0.686,0.469,0.000138360026069892,"5","BOK"
"HYI",8.79712139489534e-09,0.250004681941301,0.547,0.349,0.000140278897763001,"5","HYI"
"B4GALT3",8.99465785970682e-09,0.262138558617702,0.587,0.393,0.000143428814230885,"5","B4GALT3"
"CDK12",9.69365186166983e-09,0.263549663926414,0.865,0.746,0.000154574972586187,"5","CDK12"
"TMEM179B",1.20720385357447e-08,0.268162727065718,0.749,0.571,0.000192500726490985,"5","TMEM179B"
"GALNT1",1.28643638499836e-08,0.26900191409303,0.883,0.726,0.000205135145951838,"5","GALNT1"
"GCA",1.35694192781007e-08,0.257898546021106,0.628,0.429,0.000216377959808593,"5","GCA"
"FBXW11",1.78811692608512e-08,0.252472075201744,0.776,0.599,0.000285133125033534,"5","FBXW11"
"GPBP1L1",1.97108307532195e-08,0.253608410170388,0.848,0.713,0.000314308907190838,"5","GPBP1L1"
"TRIM37",2.09670474539294e-08,0.257598133408363,0.74,0.552,0.000334340538700358,"5","TRIM37"
"AIFM1",2.13275363273429e-08,0.262716199375667,0.516,0.335,0.00034008889427581,"5","AIFM1"
"AGPAT3",2.15183470101706e-08,0.250301630892192,0.753,0.559,0.000343131561424181,"5","AGPAT3"
"ALCAM",2.18181167205537e-08,0.26086645834757,0.623,0.434,0.00034791168922595,"5","ALCAM"
"SPTLC2",2.36820177019113e-08,0.261641377587232,0.874,0.714,0.000377633454274678,"5","SPTLC2"
"CLEC3A",2.55518400282857e-08,0.402691462405692,0.565,0.373,0.000407449641091044,"5","CLEC3A"
"ANAPC11",2.81135913395055e-08,0.255206121584163,0.839,0.679,0.000448299327499755,"5","ANAPC11"
"FAM136A1",3.0085486869948e-08,0.275585523186783,0.726,0.538,0.000479743173628191,"5","FAM136A"
"MTSS2",3.36730595456615e-08,0.25383569147457,0.601,0.41,0.000536950607515118,"5","MTSS2"
"SEPHS1",3.95417108640336e-08,0.252954548687215,0.596,0.417,0.00063053212143788,"5","SEPHS1"
"PSMB5",4.16987308408311e-08,0.251837103823166,0.924,0.8,0.000664927961987893,"5","PSMB5"
"NRBP2",4.18603836118171e-08,0.253511950429255,0.789,0.584,0.000667505677074035,"5","NRBP2"
"MYO18A",4.23960100131805e-08,0.279364497088624,0.744,0.567,0.000676046775670176,"5","MYO18A"
"MAPK131",4.45472339394894e-08,0.271168802539497,0.803,0.654,0.000710350192399098,"5","MAPK13"
"OGFR",4.72631424633783e-08,0.252461403906857,0.821,0.672,0.00075365806972103,"5","OGFR"
"SYNJ2BP",5.27542976738664e-08,0.265139987435602,0.552,0.375,0.000841220030707474,"5","SYNJ2BP"
"GALNT10",5.61556140913313e-08,0.266547514596331,0.807,0.676,0.000895457422300369,"5","GALNT10"
"SHROOM1",6.21372759933494e-08,0.275595489595999,0.632,0.451,0.000990841002989949,"5","SHROOM1"
"SP1001",6.29315898107971e-08,0.256065514238232,0.744,0.547,0.00100350713112297,"5","SP100"
"FAM3A",7.56550629109474e-08,0.252822729504805,0.807,0.648,0.00120639563317797,"5","FAM3A"
"PNPLA8",1.12089891475325e-07,0.252809579707678,0.574,0.387,0.00178738540946554,"5","PNPLA8"
"COX7B",1.12233021286641e-07,0.251710725632866,0.834,0.693,0.00178966775743678,"5","COX7B"
"ZFAND2B",1.14153917160378e-07,0.251000559619816,0.668,0.471,0.00182029836303939,"5","ZFAND2B"
"HERC61",1.15797994814042e-07,0.356600970737712,0.7,0.544,0.00184651482530472,"5","HERC6"
"IFI351",1.23328075714282e-07,0.344308848483451,0.776,0.674,0.00196658949533994,"5","IFI35"
"RCN1",1.35080780004906e-07,0.262373098150994,0.821,0.676,0.00215399811795823,"5","RCN1"
"USP181",1.38033177279209e-07,0.275915697130526,0.659,0.467,0.00220107704489426,"5","USP18"
"STAU1",2.15064270824016e-07,0.256631726065465,0.825,0.701,0.00342941486255976,"5","STAU1"
"C15orf481",2.43880293594305e-07,0.435683327633051,0.57,0.421,0.00388891516165478,"5","C15orf48"
"TMEM184B",3.66422048758134e-07,0.255271122975228,0.888,0.786,0.00584296598949721,"5","TMEM184B"
"PHF11",3.84324176841898e-07,0.285444558077626,0.744,0.607,0.00612843332392091,"5","PHF11"
"CD47",4.44140890686654e-07,0.263770113510459,0.861,0.746,0.00708227064288939,"5","CD47"
"ALG3",5.0800092559511e-07,0.254635845251986,0.673,0.496,0.00810058275953963,"5","ALG3"
"TOP2A",4.82724103511518e-06,0.336443824480376,0.668,0.559,0.0769751855459467,"5","TOP2A"
"DDX60L1",5.28751429882984e-06,0.251892181156964,0.713,0.56,0.0843147030091406,"5","DDX60L"
"ITGB4",8.14820897669764e-06,0.258736901281221,0.668,0.549,0.129931340342421,"5","ITGB4"
"CP1",7.11524953269359e-71,1.21746575346944,0.995,0.817,1.13459769048332e-66,"6","CP"
"CAPN13",6.61337399065144e-69,1.33169398841216,0.917,0.436,1.05456861654928e-64,"6","CAPN13"
"RARRES11",2.73220183056911e-64,1.49304637280412,0.984,0.826,4.35676903902551e-60,"6","RARRES1"
"WFDC21",1.63791665409991e-60,1.58518965138844,0.844,0.355,2.61182189662772e-56,"6","WFDC2"
"GPRC5A1",1.19724387505506e-57,1.08572162494629,0.943,0.573,1.9091250831628e-53,"6","GPRC5A"
"ELF32",1.51124402963292e-56,1.08999974817335,0.979,0.766,2.40982972965265e-52,"6","ELF3"
"RDH101",1.86907523011381e-56,1.16488389269531,0.979,0.789,2.98042736193948e-52,"6","RDH10"
"TGFB2",2.46864495896018e-55,0.872179791444589,0.745,0.257,3.93650125155791e-51,"6","TGFB2"
"GLYATL22",1.54830023210536e-53,0.998145884228693,0.943,0.504,2.46891955011521e-49,"6","GLYATL2"
"PTPRF1",6.00979602446462e-53,0.892676974076986,1,0.88,9.58322074061128e-49,"6","PTPRF"
"EPCAM2",1.96439876538878e-52,0.916694698458507,0.995,0.813,3.13243027128895e-48,"6","EPCAM"
"FOXA11",1.62303798385567e-51,0.90300854592213,1,0.882,2.58809636905624e-47,"6","FOXA1"
"DEFB11",1.76402300542713e-51,0.975046498896346,0.922,0.513,2.81291108445411e-47,"6","DEFB1"
"PGAP31",2.14166888071317e-51,0.845336181022263,1,0.871,3.41510519718523e-47,"6","PGAP3"
"PROM12",2.16576661823831e-51,0.977299060111031,0.984,0.729,3.45353144944281e-47,"6","PROM1"
"TSPAN151",8.81309839508619e-51,0.873545641080543,0.99,0.771,1.40533667008044e-46,"6","TSPAN15"
"AGT1",6.36384974124966e-50,0.983410597403265,0.901,0.43,1.01477947973967e-45,"6","AGT"
"ITGB61",6.41162139969897e-49,0.985141227834136,0.953,0.601,1.022397148396e-44,"6","ITGB6"
"GABRP1",7.17627397039242e-49,0.9033499325884,0.646,0.206,1.14432864731877e-44,"6","GABRP"
"SC5D1",9.17690636518412e-49,0.848023927479097,0.984,0.68,1.46334948899226e-44,"6","SC5D"
"SBSPON",9.84335890824616e-49,0.858549461138488,0.729,0.266,1.56962201150893e-44,"6","SBSPON"
"PERP1",1.22819094328293e-48,0.890708362803168,0.974,0.675,1.95847327815896e-44,"6","PERP"
"ANXA32",5.01801906397111e-48,0.913630806363883,0.953,0.65,8.00173319940833e-44,"6","ANXA3"
"EFNA12",1.45727420148851e-47,0.856654058859571,0.958,0.681,2.32376944169358e-43,"6","EFNA1"
"TMC51",3.28837299137321e-47,0.97334780311307,0.984,0.708,5.24363957204371e-43,"6","TMC5"
"SCN8A1",1.29327197637832e-46,0.612057821408882,0.677,0.219,2.06225149353287e-42,"6","SCN8A"
"CLDN12",3.40831557171958e-46,0.953025635451349,0.953,0.665,5.43490001066404e-42,"6","CLDN1"
"GABRE1",4.24156470069454e-46,0.908669794834609,0.995,0.825,6.76359907172752e-42,"6","GABRE"
"SLC5A11",1.45229320710714e-45,0.800785738052826,0.839,0.373,2.31582674805305e-41,"6","SLC5A1"
"EFNA51",2.22648522141923e-45,0.841192130536357,0.865,0.425,3.55035333407511e-41,"6","EFNA5"
"MLPH2",3.48893440437531e-45,0.861707286585856,0.995,0.861,5.56345480121686e-41,"6","MLPH"
"LLGL21",6.4715286973572e-45,0.823043187293273,0.995,0.872,1.03194996608058e-40,"6","LLGL2"
"PROM22",2.15392063058139e-44,0.827241331039532,0.969,0.688,3.43464183752509e-40,"6","PROM2"
"SPINT12",3.91867109348551e-44,0.844241031593316,0.948,0.643,6.24871292567199e-40,"6","SPINT1"
"PDZK1IP11",4.88853999260684e-44,0.885422235294345,0.984,0.814,7.79526587221087e-40,"6","PDZK1IP1"
"KIAA15221",1.08718940910793e-43,0.770319680991523,0.99,0.859,1.7336322317635e-39,"6","KIAA1522"
"DTX41",1.68602093537495e-43,0.804617567189107,0.943,0.546,2.6885289835489e-39,"6","DTX4"
"CMTM81",2.13165750784727e-43,0.73526405701008,0.823,0.354,3.39914106201325e-39,"6","CMTM8"
"LSR1",4.90441079890442e-43,0.77861250413385,1,0.859,7.82057345993299e-39,"6","LSR"
"KRT232",5.52349872674809e-43,0.926291533445231,0.844,0.419,8.80777106967251e-39,"6","KRT23"
"SOX91",7.03297310080525e-43,0.801218306634267,0.979,0.706,1.12147789065441e-38,"6","SOX9"
"SDC41",2.9249696230915e-42,0.775776401398758,0.974,0.802,4.66415656098171e-38,"6","SDC4"
"ABCC41",3.23675240146718e-42,0.874293467352112,0.885,0.528,5.16132537937957e-38,"6","ABCC4"
"DHCR241",3.13535281276196e-41,0.812313128065072,0.99,0.864,4.99963359523022e-37,"6","DHCR24"
"CFI1",4.82633821781188e-41,0.779285403199561,0.891,0.472,7.69607892212282e-37,"6","CFI"
"PITX11",6.03341651206004e-41,0.75829434574893,0.995,0.734,9.62088597013094e-37,"6","PITX1"
"PIGR1",1.92651168163498e-40,0.967060286732084,0.99,0.866,3.07201552753515e-36,"6","PIGR"
"WDR86",4.90831035824979e-40,0.63870226770494,0.589,0.194,7.82679169726511e-36,"6","WDR86"
"QSOX11",5.57368293402513e-40,0.762863657607813,0.99,0.869,8.88779480659647e-36,"6","QSOX1"
"RAP1GAP1",6.23689439614607e-40,0.616306555267677,0.672,0.246,9.94535180409452e-36,"6","RAP1GAP"
"KRT182",7.90128858697933e-40,0.742504579578865,0.995,0.881,1.25993947807972e-35,"6","KRT18"
"SLPI2",1.24737723170458e-39,0.850362312991847,0.979,0.79,1.98906773367613e-35,"6","SLPI"
"SRCIN11",1.39839017484349e-39,0.822134551237621,0.901,0.531,2.22987297280543e-35,"6","SRCIN1"
"TBC1D161",2.33083662178879e-39,0.670199563262879,0.99,0.816,3.7167520771044e-35,"6","TBC1D16"
"PPP1R1B1",1.86499436679423e-38,0.917615058655885,0.891,0.547,2.97392001729008e-34,"6","PPP1R1B"
"INPP4B",3.08770337678575e-38,0.565529107511265,0.589,0.195,4.92365180462255e-34,"6","INPP4B"
"NANOS1",2.68728948015844e-37,0.541098830519878,0.594,0.199,4.28515180506065e-33,"6","NANOS1"
"CGN1",3.69007150003137e-37,0.606650938175586,0.714,0.287,5.88418801395002e-33,"6","CGN"
"HCAR1",3.74411489002543e-37,0.536013430502296,0.609,0.208,5.97036560363454e-33,"6","HCAR1"
"RAB252",1.71508720457367e-36,0.747352290056623,0.964,0.663,2.73487805641318e-32,"6","RAB25"
"WNT7B",1.89695719852836e-36,0.465286971608524,0.51,0.151,3.02488794877331e-32,"6","WNT7B"
"GRB71",2.40842563807944e-36,0.724557321235164,0.948,0.593,3.84047552248148e-32,"6","GRB7"
"DDR11",2.53866846173166e-36,0.68512245420167,0.995,0.809,4.04816072907731e-32,"6","DDR1"
"CSF3R1",3.88551574747249e-36,0.691036898900722,0.99,0.861,6.19584341091963e-32,"6","CSF3R"
"PRKCA2",4.1992712496671e-36,0.717603019843906,0.974,0.718,6.69615793471916e-32,"6","PRKCA"
"ANKRD501",4.30063273137023e-36,0.728120048613052,0.927,0.668,6.85778895344297e-32,"6","ANKRD50"
"FGF131",4.42586726548123e-36,0.59640911904345,0.682,0.261,7.05748794153636e-32,"6","FGF13"
"SLC39A111",5.13542441695358e-36,0.701187110110949,0.979,0.832,8.18894777527419e-32,"6","SLC39A11"
"VWA21",7.43515536981688e-36,0.505325135369368,0.552,0.178,1.185609875271e-31,"6","VWA2"
"MGST11",9.95545719531024e-36,0.727764875513249,0.99,0.847,1.58749720436417e-31,"6","MGST1"
"SHROOM31",1.23040395544739e-35,0.617480449443589,0.703,0.288,1.96200214735641e-31,"6","SHROOM3"
"WLS",1.26619695580022e-35,0.662503569237671,0.75,0.334,2.01907766571904e-31,"6","WLS"
"OCLN1",1.73714528029953e-35,0.649926421701308,0.75,0.331,2.77005186396563e-31,"6","OCLN"
"KCNS31",2.99833939172798e-35,0.779284288028568,0.849,0.496,4.78115199404944e-31,"6","KCNS3"
"MUC11",3.31983716285113e-35,0.752848791297572,0.964,0.769,5.29381233988241e-31,"6","MUC1"
"CXADR1",4.33886095316546e-35,0.566332160709843,0.708,0.282,6.91874767591764e-31,"6","CXADR"
"ESRP11",7.04033876220071e-35,0.666827340568389,0.995,0.798,1.12265241902053e-30,"6","ESRP1"
"WIPF21",8.84513671656438e-35,0.643325296719319,0.984,0.863,1.41044550082336e-30,"6","WIPF2"
"ANKRD36C",2.0443811878905e-34,0.87637293623521,0.953,0.82,3.25997024221019e-30,"6","ANKRD36C"
"SLC35C11",2.19283664353182e-34,0.703260030200362,0.969,0.709,3.49669731177583e-30,"6","SLC35C1"
"C4orf191",2.27312425893913e-34,0.577960680425269,0.661,0.257,3.62472394330433e-30,"6","C4orf19"
"KIAA13242",2.27772076663504e-34,0.690150738415074,1,0.86,3.63205353447623e-30,"6","KIAA1324"
"PCGF21",2.47281087645049e-34,0.648264123126572,0.995,0.861,3.94314422358795e-30,"6","PCGF2"
"TLE21",2.60688586343355e-34,0.733812536563462,0.953,0.725,4.15694019783115e-30,"6","TLE2"
"EGF1",4.38696742904485e-34,0.663371618615491,0.755,0.336,6.99545826235491e-30,"6","EGF"
"CITED41",6.1587186977855e-34,0.690428277497569,0.901,0.529,9.82069283548876e-30,"6","CITED4"
"ADGRF11",7.33664379829316e-34,0.572217702490723,0.635,0.233,1.16990122007583e-29,"6","ADGRF1"
"ANGPTL41",8.2988717009726e-34,0.735515088774259,0.745,0.334,1.32333808143709e-29,"6","ANGPTL4"
"EHF2",9.03906489035485e-34,0.683151980000103,0.958,0.659,1.44136928741598e-29,"6","EHF"
"CHI3L21",1.43411044614668e-33,0.833336429357563,0.943,0.731,2.28683251742549e-29,"6","CHI3L2"
"TBC1D3B2",1.45241023933795e-33,0.723474502829043,0.969,0.776,2.31601336764829e-29,"6","TBC1D3B"
"LPAR3",2.71013866766646e-33,0.481640755646971,0.505,0.16,4.32158711946094e-29,"6","LPAR3"
"HPGD",3.76120225623747e-33,0.52562175313715,0.604,0.218,5.99761311779628e-29,"6","HPGD"
"CLDN32",5.72519147279637e-33,0.68667645787296,0.964,0.719,9.12939032252109e-29,"6","CLDN3"
"SEMA4B1",6.27708394908298e-33,0.652963036253016,0.844,0.471,1.00094380652077e-28,"6","SEMA4B"
"RHOV1",6.45443478307872e-33,0.545882617156502,0.651,0.255,1.02922417050973e-28,"6","RHOV"
"MARVELD3",7.32367010610189e-33,0.429270121864191,0.51,0.161,1.16783243511901e-28,"6","MARVELD3"
"CACNG41",8.58226481273108e-33,0.758599780139148,0.885,0.543,1.3685279470381e-28,"6","CACNG4"
"SORT12",1.34576147071529e-32,0.661307326803197,0.938,0.677,2.14595124120261e-28,"6","SORT1"
"PAQR61",2.42323739670608e-32,0.664535614514206,0.823,0.436,3.86409435278751e-28,"6","PAQR6"
"ZKSCAN12",2.70778348054538e-32,0.618243686424819,0.99,0.825,4.31783153807767e-28,"6","ZKSCAN1"
"ARFGEF31",3.89846893482224e-32,0.596135157950162,0.719,0.311,6.21649856346755e-28,"6","ARFGEF3"
"CLDN71",5.34473757875348e-32,0.649238358024685,0.964,0.658,8.52271854308031e-28,"6","CLDN7"
"TMEM63A1",6.8771258968814e-32,0.61892307641823,0.974,0.811,1.09662649551671e-27,"6","TMEM63A"
"RASEF1",7.7404772131148e-32,0.553832727987401,0.672,0.278,1.23429649640329e-27,"6","RASEF"
"CAB39L1",1.54950003582385e-31,0.531277544209661,0.667,0.276,2.47083275712472e-27,"6","CAB39L"
"MPZL21",2.04416007760166e-31,0.578966616905789,0.682,0.304,3.25961765974361e-27,"6","MPZL2"
"MBOAT21",2.75760268418435e-31,0.68214184869554,0.792,0.45,4.39727324020036e-27,"6","MBOAT2"
"TFAP2B2",3.14419464072082e-31,0.643134736406213,0.974,0.696,5.01373277409342e-27,"6","TFAP2B"
"PATJ1",3.25978490508242e-31,0.61709555970163,0.974,0.848,5.19805300964442e-27,"6","PATJ"
"EIF4EBP11",3.97292736680182e-31,0.602279885454006,0.964,0.794,6.33522997910219e-27,"6","EIF4EBP1"
"SLC4A111",4.46779030261266e-31,0.429229339364573,0.609,0.219,7.12433841654615e-27,"6","SLC4A11"
"EVPL1",6.20922939096195e-31,0.629859474293005,0.786,0.405,9.90123718682792e-27,"6","EVPL"
"MROH11",7.46733995616239e-31,0.656398420510943,0.932,0.72,1.19074202940965e-26,"6","MROH1"
"PLPP21",8.93621237770018e-31,0.691020365378864,0.87,0.531,1.42496842574807e-26,"6","PLPP2"
"IGSF91",1.86809555200841e-30,0.647975800494139,0.776,0.393,2.97886516723262e-26,"6","IGSF9"
"ERP271",4.28805694705675e-30,0.568324789882792,0.745,0.344,6.8377356077767e-26,"6","ERP27"
"ART31",5.51202129280426e-30,0.620451049787476,0.776,0.378,8.78946915350568e-26,"6","ART3"
"GPX3",5.93951211311787e-30,0.726803214063303,0.818,0.474,9.47114601557776e-26,"6","GPX3"
"MYO1B",7.42598011628589e-30,0.637506730204105,0.958,0.76,1.18414678934295e-25,"6","MYO1B"
"MESP11",7.53891760663166e-30,0.521100638673719,0.568,0.216,1.20215580155348e-25,"6","MESP1"
"ERBB31",1.13687003135734e-29,0.622234785993286,0.807,0.416,1.81285295200241e-25,"6","ERBB3"
"AARD1",1.42214270024716e-29,0.48252526599623,0.526,0.186,2.26774874981412e-25,"6","AARD"
"SCNN1A1",1.47477921179316e-29,0.65447678465153,0.734,0.369,2.35168293112538e-25,"6","SCNN1A"
"ORAI21",1.51034021104619e-29,0.563505367635562,0.964,0.731,2.40838850053426e-25,"6","ORAI2"
"HOMER21",1.54500496779629e-29,0.621245856049786,0.729,0.359,2.46366492164796e-25,"6","HOMER2"
"GPD1L1",1.5495499339305e-29,0.719138819590587,0.88,0.585,2.47091232464557e-25,"6","GPD1L"
"PLXNB31",2.00548488619892e-29,0.633161257137353,0.786,0.421,3.1979461995328e-25,"6","PLXNB3"
"BICDL21",2.09240889121559e-29,0.591330905410894,0.724,0.344,3.33655521793238e-25,"6","BICDL2"
"PPP1R16A1",2.12203785205192e-29,0.520339035712826,0.708,0.313,3.38380155888199e-25,"6","PPP1R16A"
"PARD6B1",2.23660367881805e-29,0.474551568922875,0.625,0.248,3.56648822624326e-25,"6","PARD6B"
"PRR15L1",2.31356518854582e-29,0.621079293800342,0.682,0.311,3.68921104965516e-25,"6","PRR15L"
"GRHL11",2.77620785188651e-29,0.521647757153642,0.714,0.314,4.42694104061823e-25,"6","GRHL1"
"PPL1",3.17967484376675e-29,0.697601078172527,0.76,0.41,5.07030950587046e-25,"6","PPL"
"MFSD61",3.40791364893916e-29,0.486751290617764,0.698,0.298,5.43425910459839e-25,"6","MFSD6"
"CCDC9B1",4.20893664226831e-29,0.622501443699986,0.786,0.432,6.71157036976105e-25,"6","CCDC9B"
"SYT71",5.38368450462219e-29,0.66670234708754,0.943,0.728,8.58482331107055e-25,"6","SYT7"
"PHGDH1",5.70880842822778e-29,0.611545962066459,0.88,0.525,9.10326591965203e-25,"6","PHGDH"
"CEACAM11",5.86302082852147e-29,0.513397900326318,0.74,0.337,9.34917301316033e-25,"6","CEACAM1"
"TMPRSS4",8.47561420838011e-29,0.551012691487066,0.547,0.205,1.35152144166829e-24,"6","TMPRSS4"
"CHMP4C1",9.09756236661902e-29,0.562433125522041,0.745,0.364,1.45069729498107e-24,"6","CHMP4C"
"BPIFB11",1.7381283372151e-28,0.45441153209216,0.536,0.191,2.77161944652319e-24,"6","BPIFB1"
"EPPK12",1.80456026320437e-28,0.617954586012637,0.859,0.544,2.87755179570569e-24,"6","EPPK1"
"LAPTM4B1",1.83423203584492e-28,0.584757821326501,0.979,0.847,2.92486640435831e-24,"6","LAPTM4B"
"GPAA1",2.21055818217081e-28,0.541869675731556,0.979,0.871,3.52495607728958e-24,"6","GPAA1"
"MCF2L1",2.52739043742174e-28,0.610401010508574,0.922,0.61,4.0301767915127e-24,"6","MCF2L"
"IRF61",2.72967581295625e-28,0.424584254368214,0.641,0.25,4.35274105134004e-24,"6","IRF6"
"EFHD11",3.57279917896903e-28,0.558624442789276,0.969,0.788,5.69718557078402e-24,"6","EFHD1"
"CTXN12",4.55853129691643e-28,0.614968753143453,0.911,0.611,7.26903400606295e-24,"6","CTXN1"
"CDH13",5.95434930590188e-28,0.609829101863143,0.938,0.622,9.49480540319114e-24,"6","CDH1"
"SLC15A21",7.00122325122284e-28,0.52602546030249,0.635,0.275,1.11641505963999e-23,"6","SLC15A2"
"CYP4X1",9.51761149776715e-28,0.536285981660397,0.646,0.279,1.51767832943395e-23,"6","CYP4X1"
"KRT801",1.61168783301653e-27,0.560211091603307,0.604,0.26,2.56999741852816e-23,"6","KRT80"
"LARGE21",1.62730243599843e-27,0.504795199938295,0.682,0.303,2.5948964644431e-23,"6","LARGE2"
"RORC1",1.72915182097887e-27,0.51951883614847,0.635,0.275,2.7573054937329e-23,"6","RORC"
"GALNT32",1.74793894967436e-27,0.59582326820089,0.875,0.512,2.78726344915074e-23,"6","GALNT3"
"NTN41",1.82116830515027e-27,0.635859482706238,0.823,0.513,2.90403497939262e-23,"6","NTN4"
"PRSS81",2.02584344052437e-27,0.594351274801969,0.781,0.414,3.23040995026015e-23,"6","PRSS8"
"ARNT2",2.04146891029578e-27,0.454646233420793,0.552,0.21,3.25532632435765e-23,"6","ARNT2"
"TMED31",2.41177131695199e-27,0.598885808955665,0.958,0.796,3.84581054201164e-23,"6","TMED3"
"ARHGEF382",2.62547739858866e-27,0.60793580208103,0.891,0.552,4.18658625978948e-23,"6","ARHGEF38"
"RAPGEFL11",3.56203569924568e-27,0.5455615442925,0.635,0.28,5.68002212601715e-23,"6","RAPGEFL1"
"AP1M21",3.80840205446301e-27,0.50927771458036,0.677,0.304,6.07287791604671e-23,"6","AP1M2"
"CDS11",4.23949480846846e-27,0.549359705017771,0.693,0.316,6.7602984215838e-23,"6","CDS1"
"PRRG41",4.3368638462239e-27,0.440796513234946,0.578,0.228,6.91556308918864e-23,"6","PRRG4"
"GSDMB1",5.20733661192974e-27,0.572943106094074,0.984,0.819,8.30361896138317e-23,"6","GSDMB"
"TM4SF11",6.28975702180477e-27,0.578254913348816,0.969,0.843,1.00296465469699e-22,"6","TM4SF1"
"ASS11",7.62131022847447e-27,0.533416689474954,0.99,0.866,1.21529412903254e-22,"6","ASS1"
"KIAA16711",7.74967242709736e-27,0.565953970826719,0.802,0.441,1.23576276522494e-22,"6","KIAA1671"
"ATP9A",8.25301547243512e-27,0.480091661739402,0.672,0.297,1.3160258472345e-22,"6","ATP9A"
